buildingType,primaryPropertyType,councilDistrictCode,neighborhood,nb_buildings,nb_floors,propertyGFA_total,propertyGFA_parking,propertyGFABuilding,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,energystar_score,siteEnergyUse_kBtu,GHG_emissions_TCO2e,complianceStatus,buildingAge,consumeGas,consumeSteam
nonresidential,supermarket / grocery store,1,southwest,1.0,1.0,37864,0,37864,supermarket/grocery store,37864.0,,,,,61.0,8025696.0,176.75,compliant,8,True,False
nonresidential,other,2,greater duwamish,1.0,2.0,56988,0,56988,automobile dealership,24520.0,parking,0.0,,,,544172.375,16.13,compliant,2,True,False
nonresidential,other,4,northeast,1.0,6.0,305025,239252,65773,lifestyle center,318986.0,medical office,19909.0,,,,25959642.0,809.76,compliant,3,True,False
nonresidential,large office,7,lake union,1.0,11.0,526423,0,526423,office,400536.0,parking,182439.0,other,7177.0,97.0,17463744.0,163.19,compliant,4,True,False
nonresidential,supermarket / grocery store,7,magnolia / queen anne,1.0,4.0,33997,0,33997,supermarket/grocery store,33997.0,parking,30000.0,,,23.0,8926736.0,94.63,compliant,13,True,False
nonresidential,large office,2,greater duwamish,1.0,4.0,162157,0,162157,office,88698.0,other - services,72726.0,,,,40613740.0,537.03,compliant,11,True,False
nonresidential cos,other,3,central,0.0,1.0,21400,0,21400,other - recreation,11737.0,fitness center/health club/gym,9003.0,swimming pool,0.0,,5170809.5,158.6,compliant,48,True,False
nonresidential cos,other,2,greater duwamish,1.0,2.0,39212,0,39212,other,39212.0,,,,,,72370.39844,0.5,non-compliant,110,False,False
nonresidential,small- and mid-sized office,4,lake union,1.0,1.0,26263,0,26263,office,26263.0,,,,,64.0,1634669.375,11.4,compliant,23,False,False
nonresidential,supermarket / grocery store,5,north,1.0,1.0,51400,0,51400,supermarket/grocery store,51841.0,parking,0.0,,,74.0,11702959.0,303.69,compliant,5,True,False
nonresidential cos,mixed use property,2,greater duwamish,5.0,1.0,87458,0,87458,office,41097.0,distribution center,39772.0,other,6275.0,,8475238.0,270.63,compliant,50,True,False
nonresidential,mixed use property,3,east,1.0,2.0,140823,59401,81422,parking,89820.0,supermarket/grocery store,64000.0,multifamily housing,41014.0,,2762846.0,28.85,compliant,100,True,False
nonresidential,mixed use property,7,downtown,1.0,6.0,74211,0,74211,office,33279.0,multifamily housing,29878.0,parking,8421.0,97.0,1357119.875,9.46,compliant,114,False,False
nonresidential,small- and mid-sized office,7,downtown,1.0,6.0,73102,0,73102,office,92723.0,parking,18364.0,,,84.0,4307238.5,30.03,compliant,31,False,False
nonresidential,medical office,4,northeast,1.0,0.0,30287,0,30287,medical office,28050.0,,,,,32.0,2193115.0,32.72,compliant,56,True,False
nonresidential,warehouse,4,northeast,1.0,0.0,384772,0,384772,non-refrigerated warehouse,349953.0,office,63872.0,,,69.0,15206762.0,391.7,compliant,76,True,False
nonresidential,mixed use property,2,greater duwamish,1.0,3.0,21947,0,21947,other,14877.0,office,12023.0,parking,4920.0,,1554599.25,37.83,compliant,12,True,False
sps-district k-12,k-12 school,2,southeast,1.0,2.0,138705,0,138705,k-12 school,138705.0,,,,,84.0,4959298.0,124.77,error - correct default data,7,True,False
nonresidential,warehouse,2,greater duwamish,1.0,4.0,72859,0,72859,non-refrigerated warehouse,72859.0,,,,,55.0,1498457.875,12.43,compliant,112,True,False
nonresidential,other,2,greater duwamish,1.0,6.0,333698,0,333698,parking,432903.0,other - entertainment/public assembly,333698.0,,,,13730204.0,295.42,compliant,17,True,False
nonresidential,other,3,central,1.0,1.0,45000,0,45000,fitness center/health club/gym,45000.0,swimming pool,0.0,,,,3505497.0,137.66,compliant,25,True,False
nonresidential,retail store,3,east,0.0,3.0,45743,0,45743,retail store,45243.0,,,,,88.0,5313217.0,83.45,compliant,20,True,False
nonresidential,supermarket / grocery store,7,magnolia / queen anne,1.0,4.0,45980,0,45980,supermarket/grocery store,45980.0,,,,,79.0,8305255.0,193.36,compliant,10,True,False
nonresidential,retail store,7,magnolia / queen anne,1.0,4.0,34010,0,34010,retail store,38428.0,,,,,,3560614.25,24.82,compliant,10,False,False
nonresidential,small- and mid-sized office,4,northeast,1.0,0.0,21931,0,21931,office,31845.0,office,31845.0,,,32.0,3947209.25,145.11,compliant,56,True,False
nonresidential,large office,2,greater duwamish,1.0,7.0,333714,146687,187027,office,191333.0,parking,133432.0,,,,4581493.0,42.2,compliant,2,True,False
nonresidential,warehouse,2,southeast,1.0,2.0,45700,0,45700,non-refrigerated warehouse,293707.0,,,,,99.0,1544193.75,15.5,compliant,28,True,False
nonresidential cos,other,4,northeast,8.0,0.0,502030,0,502030,other - recreation,564258.0,,,,,,18470340.0,549.11,compliant,87,True,False
nonresidential cos,other,7,magnolia / queen anne,0.0,1.0,29000,0,29000,other,25100.0,,,,,,2429214.0,54.98,compliant,54,True,False
nonresidential,k-12 school,5,northwest,1.0,2.0,48925,0,48925,k-12 school,63500.0,,,,,82.0,1662054.125,22.76,compliant,2,True,False
nonresidential,senior care community,3,central,1.0,6.0,79805,0,79805,senior care community,79805.0,parking,7000.0,,,25.0,7531325.0,184.81,compliant,3,True,False
nonresidential,hotel,6,ballard,1.0,4.0,62381,22948,39433,hotel,60245.0,parking,26067.0,swimming pool,0.0,62.0,3497215.5,24.38,compliant,3,False,False
nonresidential,small- and mid-sized office,3,downtown,1.0,3.0,62662,14989,47673,office,47000.0,,,,,67.0,2502131.0,20.1,compliant,3,True,False
nonresidential,large office,7,magnolia / queen anne,1.0,3.0,105061,28217,76844,office,83533.0,parking,28217.0,,,100.0,1363191.625,9.5,compliant,3,False,False
nonresidential,k-12 school,3,east,1.0,2.0,35780,0,35780,k-12 school,38000.0,,,,,22.0,2912264.0,51.59,compliant,2,True,False
nonresidential,small- and mid-sized office,3,central,1.0,6.0,52000,0,52000,office,48159.0,,,,,100.0,342726.0938,-0.8,compliant,3,False,False
nonresidential,laboratory,7,lake union,0.0,8.0,339591,114010,225581,laboratory,172793.0,parking,139241.0,convenience store without gas station,294.0,,41696464.0,1088.25,compliant,3,True,False
nonresidential,other,7,downtown,1.0,7.0,90679,35120,55559,data center,60000.0,parking,30700.0,,,100.0,41680640.0,290.57,compliant,41,False,False
sps-district k-12,k-12 school,7,magnolia / queen anne,1.0,1.0,116101,0,116101,k-12 school,119685.0,,,,,,0.0,265.21,missing data,64,True,False
nonresidential,worship facility,4,northeast,1.0,2.0,70292,0,70292,worship facility,70292.0,,,,,37.0,1933811.625,57.59,compliant,8,True,False
nonresidential,supermarket / grocery store,1,southwest,1.0,1.0,67263,0,67263,supermarket/grocery store,67263.0,,,,,78.0,14697487.0,352.77,compliant,5,True,False
nonresidential,other,1,southwest,1.0,6.0,146363,0,146363,strip mall,146363.0,,,,,,11730555.0,325.94,compliant,29,True,False
nonresidential,retail store,7,magnolia / queen anne,1.0,3.0,43832,0,43832,retail store,24588.0,hotel,17558.0,parking,1686.0,67.0,3886545.0,144.41,compliant,98,True,False
nonresidential,other,3,east,1.0,7.0,267470,0,267470,other,160482.0,hospital (general medical & surgical),106988.0,,,,42584028.0,1597.56,compliant,4,False,True
nonresidential cos,other,1,greater duwamish,2.0,2.0,137138,0,137138,other - utility,138602.0,,,,,,5475367.0,38.17,compliant,4,False,False
nonresidential,residence hall,4,northeast,1.0,7.0,192259,0,192259,residence hall/dormitory,188118.0,supermarket/grocery store,7000.0,,,72.0,8767617.0,191.97,compliant,4,True,False
nonresidential,residence hall,4,northeast,1.0,5.0,136758,0,136758,residence hall/dormitory,207017.0,,,,,90.0,6275367.5,175.46,compliant,4,True,False
nonresidential,large office,2,greater duwamish,1.0,6.0,157345,0,157345,office,157345.0,,,,,63.0,11624548.0,92.07,compliant,4,True,False
nonresidential,other,5,northwest,1.0,2.0,53575,0,53575,urgent care/clinic/other outpatient,53575.0,,,,,,31803568.0,619.9,compliant,4,True,False
nonresidential,large office,7,downtown,1.0,13.0,354086,149326,204760,office,193393.0,parking,149326.0,multifamily housing,38225.0,88.0,13458948.0,147.84,compliant,28,True,False
nonresidential,other,3,central,1.0,3.0,25864,0,25864,social/meeting hall,13364.0,office,8420.0,,,,1028277.313,34.61,compliant,108,True,False
sps-district k-12,k-12 school,4,lake union,1.0,2.0,61052,0,61052,k-12 school,61052.0,,,,,80.0,2366929.5,47.78,error - correct default data,16,True,False
nonresidential,retail store,2,downtown,1.0,2.0,24550,0,24550,retail store,13500.0,office,11050.0,,,100.0,977230.3125,6.73,compliant,99,True,False
sps-district k-12,k-12 school,3,east,1.0,2.0,73769,0,73769,k-12 school,73769.0,,,,,92.0,2556131.0,94.85,error - correct default data,91,True,False
nonresidential,warehouse,2,greater duwamish,1.0,1.0,39984,0,39984,non-refrigerated warehouse,31184.0,office,8800.0,,,75.0,1073156.375,36.82,compliant,60,True,False
nonresidential,warehouse,2,greater duwamish,1.0,1.0,22509,0,22509,non-refrigerated warehouse,22509.0,,,,,57.0,177812.7969,1.24,compliant,60,False,False
nonresidential,warehouse,2,greater duwamish,1.0,1.0,31569,0,31569,non-refrigerated warehouse,33000.0,,,,,12.0,3064039.5,125.59,compliant,54,True,False
nonresidential,refrigerated warehouse,2,greater duwamish,1.0,1.0,27263,0,27263,refrigerated warehouse,22000.0,other,2700.0,office,2500.0,,2470642.0,17.22,compliant,49,False,False
nonresidential,small- and mid-sized office,5,north,1.0,4.0,23022,0,23022,office,23022.0,,,,,78.0,1027230.875,14.64,compliant,36,True,False
nonresidential,university,7,magnolia / queen anne,1.0,2.0,122679,0,122679,college/university,101035.0,restaurant,2000.0,,,,16378152.0,588.25,compliant,57,True,False
nonresidential,mixed use property,7,downtown,1.0,39.0,1074552,112124,962428,multifamily housing,311521.0,hotel,303000.0,parking,141450.0,65.0,26416770.0,449.59,compliant,7,True,False
sps-district k-12,k-12 school,1,southwest,1.0,1.0,51410,0,51410,k-12 school,51410.0,,,,,87.0,1968907.25,64.79,error - correct default data,54,True,False
nonresidential,worship facility,3,east,1.0,1.0,26440,0,26440,worship facility,26440.0,,,,,91.0,719905.1875,27.93,compliant,110,True,False
nonresidential cos,warehouse,2,greater duwamish,1.0,1.0,45036,0,45036,non-refrigerated warehouse,21110.0,"repair services (vehicle, shoe, locksmith, etc)",14074.0,office,6755.0,,1791697.75,49.53,compliant,54,True,False
nonresidential,small- and mid-sized office,2,southeast,1.0,2.0,23250,0,23250,office,22014.0,,,,,55.0,904236.0,6.3,compliant,49,False,False
nonresidential,other,5,north,1.0,1.0,25406,0,25406,"personal services (health/beauty, dry cleaning, etc)",25406.0,,,,,,2442220.0,41.96,compliant,56,True,False
nonresidential,worship facility,5,northwest,1.0,2.0,21936,0,21936,worship facility,21936.0,,,,,96.0,608755.375,28.78,compliant,65,True,False
campus,k-12 school,3,east,1.0,4.0,46100,0,46100,k-12 school,46100.0,parking,0.0,,,75.0,2177064.75,78.19,compliant,93,True,True
nonresidential,warehouse,3,greater duwamish,1.0,2.0,25955,0,25955,non-refrigerated warehouse,14150.0,other - services,8745.0,office,3060.0,,1218112.0,8.49,compliant,88,False,False
nonresidential,self-storage facility,4,northeast,1.0,4.0,38959,0,38959,self-storage facility,38959.0,,,,,,905750.375,23.84,compliant,20,True,False
nonresidential,self-storage facility,4,northeast,1.0,3.0,22522,0,22522,self-storage facility,22522.0,,,,,,561473.875,23.52,compliant,69,True,False
nonresidential,warehouse,2,downtown,1.0,1.0,23903,0,23903,non-refrigerated warehouse,18350.0,worship facility,4500.0,,,65.0,415364.5938,14.37,compliant,86,True,False
nonresidential,other,3,downtown,1.0,2.0,47963,21384,26579,other - mall,29640.0,parking,6000.0,,,,8163413.0,298.91,compliant,25,True,False
nonresidential,other,2,greater duwamish,1.0,3.0,36140,0,36140,other,34733.0,,,,,,4653535.0,32.44,compliant,54,False,False
nonresidential,warehouse,2,greater duwamish,1.0,1.0,30000,0,30000,non-refrigerated warehouse,30000.0,parking,0.0,,,32.0,2794837.0,120.72,compliant,56,True,False
nonresidential,mixed use property,2,greater duwamish,1.0,1.0,35310,0,35310,other,10471.0,non-refrigerated warehouse,9875.0,refrigerated warehouse,8877.0,,1331469.75,44.68,compliant,64,True,False
sps-district k-12,k-12 school,4,northeast,1.0,1.0,43578,0,43578,k-12 school,45370.0,,,,,83.0,1436773.875,24.63,error - correct default data,55,True,False
nonresidential,k-12 school,3,central,4.0,2.0,28500,0,28500,k-12 school,31100.0,,,,,92.0,1162561.125,28.64,compliant,7,True,False
nonresidential,retail store,4,northeast,1.0,1.0,46059,0,46059,retail store,46000.0,,,,,82.0,1582655.875,20.66,compliant,86,True,False
nonresidential,small- and mid-sized office,4,lake union,1.0,4.0,48350,0,48350,,,,,,,45.0,3168131.0,22.09,compliant,8,False,False
nonresidential,warehouse,4,lake union,1.0,1.0,23050,0,23050,non-refrigerated warehouse,23050.0,,,,,27.0,466672.6875,3.25,compliant,78,False,False
nonresidential,warehouse,7,magnolia / queen anne,1.0,2.0,29498,0,29498,non-refrigerated warehouse,19749.0,office,9148.0,,,,3768900.5,50.05,compliant,48,True,False
nonresidential,other,7,downtown,1.0,3.0,22200,0,22200,other,22200.0,,,,,,188745.7031,7.05,compliant,116,True,False
nonresidential,hotel,7,downtown,1.0,3.0,25450,0,25450,hotel,25450.0,,,,,99.0,503744.6875,3.51,non-compliant,116,False,False
nonresidential,small- and mid-sized office,7,downtown,1.0,4.0,33300,0,33300,office,26639.0,restaurant,2820.0,retail store,2377.0,,1287497.375,18.76,compliant,116,True,False
nonresidential,mixed use property,7,downtown,0.0,5.0,57600,0,57600,residence hall/dormitory,27600.0,multifamily housing,16000.0,financial office,7000.0,,6983736.0,223.36,compliant,11,True,False
nonresidential,small- and mid-sized office,7,downtown,1.0,4.0,42804,0,42804,office,24120.0,retail store,6583.0,,,,1544501.75,46.53,compliant,116,True,False
nonresidential,small- and mid-sized office,7,downtown,1.0,5.0,38376,0,38376,office,29258.0,retail store,2409.0,,,,2058532.875,14.35,compliant,116,False,False
nonresidential,self-storage facility,3,greater duwamish,1.0,2.0,28800,0,28800,self-storage facility,28800.0,,,,,,1143826.625,29.44,compliant,60,True,False
nonresidential,hotel,7,downtown,1.0,4.0,45500,0,45500,hotel,45500.0,,,,,77.0,2799595.0,122.0,compliant,102,True,True
nonresidential,large office,7,downtown,1.0,13.0,307557,83064,224493,office,162422.0,parking,83064.0,multifamily housing,55065.0,,9512829.0,66.32,compliant,33,False,False
nonresidential,mixed use property,4,northeast,1.0,4.0,32282,6985,25297,multifamily housing,12600.0,parking,6985.0,other,6576.0,,1391714.25,34.62,compliant,19,True,False
nonresidential,worship facility,3,central,1.0,1.0,21850,0,21850,worship facility,21850.0,,,,,100.0,317794.4063,13.09,compliant,116,True,False
nonresidential,other,4,northeast,1.0,1.0,20332,0,20332,other,20332.0,,,,,,392683.6875,10.99,compliant,70,True,False
nonresidential,small- and mid-sized office,7,magnolia / queen anne,1.0,4.0,30840,0,30840,office,29255.0,restaurant,1180.0,,,30.0,3542708.5,101.21,compliant,51,True,False
nonresidential,small- and mid-sized office,7,lake union,1.0,3.0,23355,0,23355,office,21915.0,,,,,77.0,840549.375,5.86,compliant,67,False,False
nonresidential,restaurant,7,lake union,0.0,2.0,34072,0,34072,restaurant,34072.0,,,,,,6584966.5,226.81,compliant,54,True,False
nonresidential,other,7,magnolia / queen anne,1.0,2.0,26300,0,26300,other - entertainment/public assembly,26300.0,,,,,,3537841.5,116.94,compliant,95,True,False
nonresidential,mixed use property,3,lake union,1.0,2.0,34639,15402,19237,restaurant,23373.0,other,19659.0,parking,15402.0,,15480681.0,515.71,compliant,28,True,False
nonresidential,restaurant,3,lake union,1.0,2.0,26519,0,26519,restaurant,13592.0,office,12927.0,,,,3717064.0,97.27,compliant,38,True,False
nonresidential,self-storage facility,7,magnolia / queen anne,1.0,2.0,28309,0,28309,self-storage facility,28309.0,,,,,,430308.9063,11.85,compliant,98,True,False
nonresidential,medical office,4,northeast,1.0,2.0,23595,0,23595,medical office,23595.0,,,,,72.0,817409.625,6.53,compliant,46,True,False
nonresidential,warehouse,2,greater duwamish,1.0,1.0,33462,0,33462,non-refrigerated warehouse,33462.0,,,,,1.0,1386445.375,9.67,compliant,52,False,False
nonresidential,retail store,2,greater duwamish,1.0,2.0,21900,0,21900,retail store,21900.0,,,,,40.0,1302192.875,42.66,compliant,62,True,False
nonresidential,other,2,greater duwamish,1.0,3.0,27690,0,27690,other,24717.0,parking,0.0,,,,16808.90039,0.12,non-compliant,106,False,False
nonresidential,refrigerated warehouse,2,greater duwamish,0.0,2.0,24430,0,24430,refrigerated warehouse,15667.0,other,8690.0,,,,1232822.875,23.62,compliant,79,True,False
nonresidential,warehouse,2,greater duwamish,1.0,2.0,41276,0,41276,non-refrigerated warehouse,24300.0,retail store,13284.0,office,3692.0,,2502081.0,96.62,compliant,78,True,False
nonresidential,small- and mid-sized office,2,downtown,1.0,7.0,36000,0,36000,office,31500.0,,,,,40.0,1682454.875,11.73,compliant,107,False,False
nonresidential,small- and mid-sized office,2,greater duwamish,1.0,2.0,20150,0,20150,office,20150.0,,,,,80.0,576174.125,4.02,compliant,96,False,False
nonresidential,warehouse,2,greater duwamish,1.0,2.0,40800,0,40800,non-refrigerated warehouse,36000.0,office,4800.0,,,,817255.875,27.83,compliant,88,True,False
nonresidential,other,2,greater duwamish,1.0,2.0,20747,0,20747,other - entertainment/public assembly,11815.0,restaurant,5120.0,office,3812.0,,1001964.0,17.45,compliant,81,True,False
nonresidential,mixed use property,2,greater duwamish,1.0,1.0,27000,0,27000,other,9000.0,other - entertainment/public assembly,9000.0,self-storage facility,9000.0,,229856.4063,1.6,compliant,100,False,False
nonresidential,retail store,6,northwest,1.0,1.0,51000,0,51000,retail store,51000.0,,,,,95.0,1298039.875,14.17,compliant,63,True,False
nonresidential,small- and mid-sized office,2,downtown,1.0,5.0,32250,0,32250,office,32250.0,,,,,92.0,796042.375,11.44,compliant,106,True,False
nonresidential,small- and mid-sized office,2,greater duwamish,1.0,1.0,22580,0,22580,office,22580.0,,,,,90.0,928584.875,9.65,compliant,89,True,False
nonresidential,mixed use property,6,ballard,1.0,1.0,42172,0,42172,other - education,12000.0,other - entertainment/public assembly,11400.0,social/meeting hall,9100.0,,3275779.25,152.14,compliant,90,True,False
nonresidential,retail store,1,delridge,1.0,1.0,26208,0,26208,retail store,32427.0,,,,,79.0,1608884.25,37.61,compliant,11,True,False
